SweepID,SweepDate,SweepLocation,SweepType,SweepYear,SweepMonth,SweepWeek
G99545169,2023-08-31,Stanley Ave S & S Hardy St Vicinity,RV Remediation,2023,8,19597
G101044945,2023-01-19,E Olive St from 12th Ave to 11th Ave Vicinity,Notice Given,2023,1,19373
G101045035,2023-04-19,E Olive St from 12th Ave to 11th Ave Vicinity,Obstruction,2023,4,19464
G101045287,2023-12-27,E Olive St from 12th Ave to 11th Ave Vicinity,Obstruction,2023,12,19716
G101445128,2023-07-21,10700 Corliss ave n,Notice Given,2023,7,19555
G101445182,2023-09-13,10700 Corliss ave n,Notice Given,2023,9,19611
G103545063,2023-05-17,Hubbard Homestead Park,Notice Given,2023,5,19492
G103545148,2023-08-10,Hubbard Homestead Park,Obstruction,2023,8,19576
G103545217,2023-10-18,Hubbard Homestead Park,Obstruction,2023,10,19646
G105845050,2023-05-04,S Harney St from 12th Ave S to Corson Ave S,Notice Given,2023,5,19478
G105845050,2023-05-04,S Harney St from 12th Ave S to Corson Ave S,RV Remediation,2023,5,19478
G105845063,2023-05-17,S Harney St from 12th Ave S to Corson Ave S,Obstruction,2023,5,19492
G106044939,2023-01-13,S Royal Brougham Way from Airport Way S to 4th Ave S,Notice Given,2023,1,19366
G106044950,2023-01-24,S Royal Brougham Way from Airport Way S to 4th Ave S,Obstruction,2023,1,19380
G106044972,2023-02-15,S Royal Brougham Way from Airport Way S to 4th Ave S,Obstruction,2023,2,19401
G106045029,2023-04-13,S Royal Brougham Way from Airport Way S to 4th Ave S,Obstruction,2023,4,19457
G106045114,2023-07-07,S Royal Brougham Way from Airport Way S to 4th Ave S,Obstruction,2023,7,19541
G106045162,2023-08-24,S Royal Brougham Way from Airport Way S to 4th Ave S,Obstruction,2023,8,19590
G106045195,2023-09-26,S Royal Brougham Way from Airport Way S to 4th Ave S,Obstruction,2023,9,19625
G106245049,2023-05-03,Viretta Park,Obstruction,2023,5,19478
G110645040,2023-04-24,MLK Jr Way S & S Edmunds St,Obstruction,2023,4,19471
G110745026,2023-04-10,S Graham St from MLK Jr Way S to 33rd Ave S,Notice Given,2023,4,19457
G110745042,2023-04-26,S Graham St from MLK Jr Way S to 33rd Ave S,Obstruction,2023,4,19471
G110745062,2023-05-16,S Graham St from MLK Jr Way S to 33rd Ave S,Obstruction,2023,5,19492
G110745071,2023-05-25,S Graham St from MLK Jr Way S to 33rd Ave S,Notice Given,2023,5,19499
G111045105,2023-06-28,825 Seattle Blvd S,Obstruction,2023,6,19534
G111545204,2023-10-05,N 120th St from Meridian Ave N to Ashworth Ave N,Notice Given,2023,10,19632
G112245244,2023-11-14,S Myrtle St from 48th Ave S to Rainier Ave S,RV Remediation,2023,11,19674
G114445013,2023-03-28,Bergen Place,Obstruction,2023,3,19443
G114445040,2023-04-24,Bergen Place,Obstruction,2023,4,19471
G114445078,2023-06-01,Bergen Place,Obstruction,2023,6,19506
G114445146,2023-08-08,Bergen Place,Obstruction,2023,8,19576
G114445148,2023-08-10,Bergen Place,Obstruction,2023,8,19576
G114445162,2023-08-24,Bergen Place,Obstruction,2023,8,19590
G114445194,2023-09-25,Bergen Place,Obstruction,2023,9,19625
G114445197,2023-09-28,Bergen Place,Obstruction,2023,9,19625
G114445201,2023-10-02,Bergen Place,Obstruction,2023,10,19632
G114445219,2023-10-20,Bergen Place,Obstruction,2023,10,19646
G114445229,2023-10-30,Bergen Place,Obstruction,2023,10,19660
G114445231,2023-11-01,Bergen Place,Obstruction,2023,11,19660
G114445237,2023-11-07,Bergen Place,Obstruction,2023,11,19667
G114445264,2023-12-04,Bergen Place,Obstruction,2023,12,19695
G114445268,2023-12-08,Bergen Place,Obstruction,2023,12,19695
G115045070,2023-05-24,Louisa boren view point,Obstruction,2023,5,19499
G116344979,2023-02-22,Interurban Trail from n 125th St to N 110th St,Obstruction,2023,2,19408
G116344986,2023-03-01,Interurban Trail from n 125th St to N 110th St,Obstruction,2023,3,19415
G116345002,2023-03-17,Interurban Trail from n 125th St to N 110th St,Obstruction,2023,3,19429
G120345020,2023-04-04,S Sullivan St from W Marginal Way to 8th Ave S,Obstruction,2023,4,19450
G120645142,2023-08-04,West Queen Anne Playfield,Obstruction,2023,8,19569
G122544946,2023-01-20,S Washington St and Occidental Ave S Vicinity,Obstruction,2023,1,19373
G122545058,2023-05-12,S Washington St and Occidental Ave S Vicinity,Obstruction,2023,5,19485
G122545105,2023-06-28,S Washington St and Occidental Ave S Vicinity,Obstruction,2023,6,19534
G122545106,2023-06-29,S Washington St and Occidental Ave S Vicinity,Obstruction,2023,6,19534
G122545110,2023-07-03,S Washington St and Occidental Ave S Vicinity,Obstruction,2023,7,19541
G122545116,2023-07-09,S Washington St and Occidental Ave S Vicinity,Obstruction,2023,7,19541
G122545117,2023-07-10,S Washington St and Occidental Ave S Vicinity,Obstruction,2023,7,19548
G122545120,2023-07-13,S Washington St and Occidental Ave S Vicinity,Obstruction,2023,7,19548
G122545121,2023-07-14,S Washington St and Occidental Ave S Vicinity,Obstruction,2023,7,19548
G122545222,2023-10-23,S Washington St and Occidental Ave S Vicinity,Obstruction,2023,10,19653
G122545224,2023-10-25,S Washington St and Occidental Ave S Vicinity,Obstruction,2023,10,19653
G122545271,2023-12-11,S Washington St and Occidental Ave S Vicinity,Obstruction,2023,12,19702
G122545272,2023-12-12,S Washington St and Occidental Ave S Vicinity,Obstruction,2023,12,19702
G122645038,2023-04-22,627 1st ave,Obstruction,2023,4,19464
G123145105,2023-06-28,4th Ave from Blanchard St to Lenora St,Obstruction,2023,6,19534
G123745035,2023-04-19,4th Ave S Bridge (under north-end),Obstruction,2023,4,19464
G124145065,2023-05-19,7th Ave S & S River St from S Michigan St to E Marginal Way S,Obstruction,2023,5,19492
G124245082,2023-06-05,42nd Ave S from S Thistle St to S Cloverdale St,Obstruction,2023,6,19513
G126445246,2023-11-16,W Garfield St to 15th Ave W & Alaskan Way W to W Galer,RV Remediation,2023,11,19674
G129445076,2023-05-30,Occidental Ave S from Edgar Martinez Dr S to S Lander St,RV Remediation,2023,5,19506
G129445112,2023-07-05,Occidental Ave S from Edgar Martinez Dr S to S Lander St,RV Remediation,2023,7,19541
G129544994,2023-03-09,6th Ave S from Pike St to University St,Obstruction,2023,3,19422
G129545055,2023-05-09,6th Ave S from Pike St to University St,Obstruction,2023,5,19485
G129545077,2023-05-31,6th Ave S from Pike St to University St,Obstruction,2023,5,19506
G129545098,2023-06-21,6th Ave S from Pike St to University St,Obstruction,2023,6,19527
G129545127,2023-07-20,6th Ave S from Pike St to University St,Notice Given,2023,7,19555
G129545140,2023-08-02,6th Ave S from Pike St to University St,Obstruction,2023,8,19569
G129545181,2023-09-12,6th Ave S from Pike St to University St,Obstruction,2023,9,19611
G134944978,2023-02-21,16th Ave NE & NE 123rd St Vicinity,RV Remediation,2023,2,19408
G134945092,2023-06-15,16th Ave NE & NE 123rd St Vicinity,Notice Given,2023,6,19520
G134945092,2023-06-15,16th Ave NE & NE 123rd St Vicinity,RV Remediation,2023,6,19520
G134945097,2023-06-20,16th Ave NE & NE 123rd St Vicinity,Obstruction,2023,6,19527
G138345135,2023-07-28,Dragonfly Pavilion,Obstruction,2023,7,19562
G138544938,2023-01-12,Marginal PL SW and 17th Ave SW Vicinity,RV Remediation,2023,1,19366
G140345000,2023-03-15,5th Ave NE and NE 145th St NB I-5 Off Ramp Vicinity,Obstruction,2023,3,19429
G142445020,2023-04-04,First Hill Park,Obstruction,2023,4,19450
G142445120,2023-07-13,First Hill Park,Obstruction,2023,7,19548
G150644966,2023-02-09,Colorado Ave S & S Hanford St Vicinity,Notice Given,2023,2,19394
G150644966,2023-02-09,Colorado Ave S & S Hanford St Vicinity,RV Remediation,2023,2,19394
G150645006,2023-03-21,Colorado Ave S & S Hanford St Vicinity,RV Remediation,2023,3,19436
G150645028,2023-04-12,Colorado Ave S & S Hanford St Vicinity,Obstruction,2023,4,19457
G150645160,2023-08-22,Colorado Ave S & S Hanford St Vicinity,RV Remediation,2023,8,19590
G150645167,2023-08-29,Colorado Ave S & S Hanford St Vicinity,Obstruction,2023,8,19597
G152344935,2023-01-09,3rd Ave from Columbia St to Marion St,Obstruction,2023,1,19366
G152344944,2023-01-18,3rd Ave from Columbia St to Marion St,Obstruction,2023,1,19373
G152344957,2023-01-31,3rd Ave from Columbia St to Marion St,Obstruction,2023,1,19387
G152345076,2023-05-30,3rd Ave from Columbia St to Marion St,Obstruction,2023,5,19506
G153345231,2023-11-01,2nd Ave from Bell St to Blanchard St,Obstruction,2023,11,19660
G153745085,2023-06-08,24th Ave S & S Bayview St Vicinity,Notice Given,2023,6,19513
G153745085,2023-06-08,24th Ave S & S Bayview St Vicinity,RV Remediation,2023,6,19513
G153745167,2023-08-29,24th Ave S & S Bayview St Vicinity,Notice Given,2023,8,19597
G153745169,2023-08-31,24th Ave S & S Bayview St Vicinity,RV Remediation,2023,8,19597
G160345160,2023-08-22,North Rainier Landbanked Site Park,Obstruction,2023,8,19590
G162445007,2023-03-22,Jose Rizal Bridge Mountain to Sound Trail,Notice Given,2023,3,19436
G162445041,2023-04-25,Jose Rizal Bridge Mountain to Sound Trail,Obstruction,2023,4,19471
G162445211,2023-10-12,Jose Rizal Bridge Mountain to Sound Trail,Obstruction,2023,10,19639
G162545042,2023-04-26,SW Trenton St from 24th Ave SW to 29th Ave SW,72-Hour Notice Sweep,2023,4,19471
G164744959,2023-02-02,NW Ballard Way & 11th Ave NW Vicinity,RV Remediation,2023,2,19387
G164744985,2023-02-28,NW Ballard Way & 11th Ave NW Vicinity,RV Remediation,2023,2,19415
G164745026,2023-04-10,NW Ballard Way & 11th Ave NW Vicinity,RV Remediation,2023,4,19457
G164745041,2023-04-25,NW Ballard Way & 11th Ave NW Vicinity,Notice Given,2023,4,19471
