Date of Action,Unique ID,Action,Location Name,Tents Cleared,Living Structure Count,RV Count
10/8/2024,65271,Resolved - Obstruction,Blanchard St from 2nd Ave to 3rd Ave,0,0,0
10/25/2024,67015,Resolved - Obstruction,Blanchard St from 2nd Ave to 3rd Ave,0,0,0
10/28/2024,67194,Resolved - Obstruction,Blanchard St from 2nd Ave to 3rd Ave,1,0,0
11/19/2024,69270,Resolved - Obstruction,Blanchard St from 2nd Ave to 3rd Ave,1,0,0
3/25/2024,41942,Resolved - Obstruction,James St & Yesler Way vicinity,1,0,0
10/22/2024,66639,Resolved - Obstruction,James St & Yesler Way vicinity,1,0,0
5/14/2024,48198,Resolved - Obstruction,Counterbalance  Park,0,0,0
8/8/2024,58538,Resolved - Obstruction,Counterbalance  Park,1,0,0
10/28/2024,67213,Resolved - Obstruction,Counterbalance  Park,1,0,0
12/19/2024,71897,Resolved - Advanced Notice Obstruction,35th Ave NE from NE 125th St to NE 123rd St,1,0,0
4/9/2024,43724,Resolved - Advanced Notice Obstruction,Linden Ave N from N 102nd St to N 101st St,1,0,0
8/13/2024,58993,Resolved - Obstruction,N 125th St from Aurora Ave N to North Park Ave N,1,0,0
9/18/2024,63025,Resolved - Obstruction,N 125th St from Aurora Ave N to North Park Ave N,1,0,0
9/26/2024,64038,Resolved - Obstruction,N 125th St from Aurora Ave N to North Park Ave N,2,0,0
9/30/2024,64426,Resolved - Obstruction,N 125th St from Aurora Ave N to North Park Ave N,2,0,0
8/9/2024,58731,Resolved - Advanced Notice Obstruction,Delridge Way SW & SW Barton St Vicinity,1,0,0
9/10/2024,62065,RV Remediation,Delridge Way SW & SW Barton St Vicinity,0,0,0
8/21/2024,60115,Resolved - Scheduled,Jefferson Park par 3 golf course West of Beacon Ave S,1,0,0
12/18/2024,71836,Resolved - Scheduled,Jefferson Park par 3 golf course West of Beacon Ave S,0,0,0
6/5/2024,50698,Resolved - Scheduled,15th Ave & E Spring St,1,0,0
7/24/2024,56610,Resolved - Advanced Notice Obstruction,15th Ave & E Spring St,1,0,0
7/26/2024,57039,Resolved - Obstruction,15th Ave & E Spring St,0,0,0
8/2/2024,57834,Resolved - Obstruction,15th Ave & E Spring St,0,0,0
9/10/2024,62056,Resolved - Obstruction,15th Ave & E Spring St,1,0,0
12/16/2024,71544,Resolved - Obstruction,15th Ave & E Spring St,1,0,0
9/23/2024,63641,Resolved - Scheduled,E Duwamish Greenbelt & S Atlantic St Vicinity,0,0,0
9/13/2024,62481,Resolved - Obstruction,5th Ave from Pine St to Pike St,0,0,0
9/13/2024,62452,Resolved - Obstruction,Pine St from 6th Ave to 5th Ave,0,0,0
10/8/2024,65346,Resolved - Obstruction,West Marginal Way SW from SW Front St to SW Myrtle St,1,0,0
10/28/2024,67207,Resolved - Obstruction,West Marginal Way SW from SW Front St to SW Myrtle St,2,0,0
9/19/2024,63237,Resolved - Advanced Notice Obstruction,Colorado Ave S from S Royal Brougham Way to S Atlantic St,2,0,0
7/17/2024,55789,Resolved - Scheduled,King County Property: 6th Ave and Yesler Way,9,0,0
5/10/2024,47800,Resolved - Advanced Notice Obstruction,Kings Hall @ 27th Ave S & S Winthrop St,0,0,0
7/10/2024,54761,Resolved - Scheduled,Kings Hall @ 27th Ave S & S Winthrop St,0,0,0
11/6/2024,68135,Resolved - Scheduled,Kings Hall @ 27th Ave S & S Winthrop St,3,0,0
11/7/2024,68306,Resolved - Obstruction,Private property: 1261 S King St,1,0,0
6/17/2024,52009,Resolved - Advanced Notice Obstruction,NW 49th St from 14th Ave NW to 15th Ave NW,7,0,0
12/11/2024,71060,Resolved - Obstruction,NW 49th St from 14th Ave NW to 15th Ave NW,1,0,0
12/24/2024,72254,Resolved - Advanced Notice Obstruction,NW 49th St from 14th Ave NW to 15th Ave NW,1,0,0
12/27/2024,72520,Resolved - Obstruction,NW 49th St from 14th Ave NW to 15th Ave NW,1,0,0
6/11/2024,51390,RV Remediation,Utah Ave S from S Hudson St to S Dawson St,0,0,0
10/3/2024,64815,RV Remediation,Utah Ave S from S Hudson St to S Dawson St,0,0,0
12/12/2024,71245,RV Remediation,Utah Ave S from S Hudson St to S Dawson St,0,0,0
5/21/2024,49081,Resolved - Advanced Notice Obstruction,Kubota Gardens,0,0,0
5/28/2024,49603,Resolved - Obstruction,11th Ave NW and NW 45th St,1,0,0
12/24/2024,72256,Resolved - Advanced Notice Obstruction,11th Ave NW and NW 45th St,6,0,0
12/24/2024,72263,Resolved - Advanced Notice Obstruction,NW Bowdoin from 2nd Ave NW to Leary Way NW,1,0,0
5/29/2024,51688,Resolved - Advanced Notice Obstruction,W Thomas St to 3rd Ave W to Elliott Ave W,0,0,0
7/24/2024,56620,Resolved - Obstruction,W John St from Queen Anne Ave N to 1st Ave W,1,0,0
11/20/2024,69382,Resolved - Advanced Notice Obstruction,N 79th St from Aurora Ave N to Linden Ave N,1,0,0
5/31/2024,50156,Resolved - Obstruction,Alleyway From E John St to E Denny Way From 13th Ave E to 12th Ave E,1,0,0
6/6/2024,50813,Resolved - Obstruction,16th Ave from E Howell St to E Olive St,1,0,0
11/19/2024,69273,Resolved - Obstruction,Vine St from 2nd and 3rd Ave,2,0,0
7/31/2024,57542,Resolved - Scheduled,NW 54th St from 15th Ave NW to 17th Ave NW,13,0,0
6/24/2024,52633,Resolved - Scheduled,NE Campus PKWY from 11th Ave NE to Roosevelt Way NE,4,0,0
8/2/2024,57837,Resolved - Obstruction,NE Campus PKWY from 11th Ave NE to Roosevelt Way NE,0,0,0
6/20/2024,52317,Resolved - Advanced Notice Obstruction,N 65th St to N 62nd St from West Greenlake Way N to Woodland Pl N,5,0,0
12/17/2024,71659,Resolved - Advanced Notice Obstruction,N 65th St to N 62nd St from West Greenlake Way N to Woodland Pl N,2,0,0
6/28/2024,53391,Resolved - Advanced Notice Obstruction,15 Ave W from W Bertona St to W Dravus St,1,0,0
7/12/2024,55172,Resolved - Advanced Notice Obstruction,Summit Ave from Seneca St to Spring St,5,0,0
12/10/2024,71005,Resolved - Advanced Notice Obstruction,City to Seattle Trail,1,0,0
12/19/2024,71983,Resolved - Obstruction,City to Seattle Trail,1,0,0
7/17/2024,55772,Resolved - Advanced Notice Obstruction,E Interlaken Blvd & 21st Ave E,1,0,0
8/8/2024,58725,Resolved - Scheduled,Beacon Place,6,0,0
9/24/2024,63806,Resolved - Obstruction,Beacon Place,1,0,0
9/30/2024,64478,Resolved - Obstruction,Beacon Place,1,0,0
7/19/2024,56090,Resolved - Advanced Notice Obstruction,Morgan Junction Park,1,0,0
7/9/2024,54497,Resolved - Advanced Notice Obstruction,Cedar Park,1,0,0
8/8/2024,58723,Resolved - Scheduled,Private Property: East of Beacon Place S,7,0,0
10/1/2024,64577,Resolved - Obstruction,Private Property: East of Beacon Place S,2,0,0
10/7/2024,65197,Resolved - Obstruction,Private Property: East of Beacon Place S,1,0,0
8/8/2024,58726,Resolved - Scheduled,Private property: West of Beacon Place S,2,0,0
7/10/2024,54696,Resolved - Obstruction,Christie Park,2,0,0
8/27/2024,60684,Resolved - Advanced Notice Obstruction,NW 53rd St from 11th Ave NW to 14th Ave NW,0,0,0
9/18/2024,63012,Resolved - Obstruction,NW 53rd St from 11th Ave NW to 14th Ave NW,3,0,0
7/11/2024,54980,Resolved - Obstruction,University Heights Plaza,1,0,0
8/27/2024,60691,Resolved - Obstruction,University Heights Plaza,1,0,0
9/10/2024,62059,Resolved - Obstruction,University Heights Plaza,1,0,0
8/5/2024,58052,Resolved - Obstruction,E Greenlake Way and N Sunnyside Ave N Vicinity,1,0,0
7/12/2024,55219,Resolved - Advanced Notice Obstruction,Utah Ave S and S Stacy St Vicinity,4,0,0
7/15/2024,55414,Resolved - Obstruction,Utah Ave S and S Stacy St Vicinity,1,0,0
9/12/2024,62353,Resolved - Scheduled,Utah Ave S and S Stacy St Vicinity,1,0,0
9/12/2024,62361,RV Remediation,Utah Ave S and S Stacy St Vicinity,0,0,0
10/11/2024,65775,Resolved - Advanced Notice Obstruction,Utah Ave S and S Stacy St Vicinity,4,0,0
10/17/2024,66188,Resolved - Obstruction,Utah Ave S and S Stacy St Vicinity,1,0,0
11/7/2024,68292,RV Remediation,Utah Ave S and S Stacy St Vicinity,0,0,0
8/27/2024,60677,Resolved - Advanced Notice Obstruction,NW Market St from 11th Ave NW to 14th Ave NW,2,0,0
9/19/2024,63191,Resolved - Obstruction,NW Market St from 11th Ave NW to 14th Ave NW,1,0,0
7/16/2024,55523,Resolved - Advanced Notice Obstruction,University St from Summit Ave to Minor Ave,1,0,0
8/5/2024,58001,Resolved - Obstruction,3rd Ave from Pine St to Pike St,1,0,0
7/18/2024,55925,Resolved - Obstruction,E Mercer St to E Republican St and from Boylston Ave E to Belmont Ave E,1,0,0
8/5/2024,58093,Resolved - Obstruction,E Mercer St to E Republican St and from Boylston Ave E to Belmont Ave E,1,0,0
8/16/2024,59574,Resolved - Advanced Notice Obstruction,NW 83rd St from 15th Ave NW to 16th Ave NW,2,0,0
9/4/2024,61466,Resolved - Scheduled,Dead End at S Weller St & 8th Ave S,3,0,0
12/17/2024,71734,Resolved - Obstruction,Dead End at S Weller St & 8th Ave S,2,0,0
9/24/2024,63764,Resolved - Obstruction,Harvard Ave from E Pine to E Pike,1,0,0
9/12/2024,62298,Resolved - Obstruction,NW 54th St from 9th Ave NW to 11th Ave NW,7,0,0
8/15/2024,59318,Resolved - Obstruction,Shilshole Ave NW from 22nd Ave NW to NW Vernon Pl,1,0,0
8/12/2024,58892,Resolved - Obstruction,Alleyway from N 38th St to N 36th St between Interlake Ave N and Stoneway N,1,0,0
9/16/2024,62683,Resolved - Scheduled,E Spruce St to E Fir St and from 14th Ave to 12th Ave,2,0,0
